"send_country","meta_population_millions","meta_gdp_usd_billions"
"Germany",82.9,3997
"Germany",82.9,3997
"Germany",82.9,3997
"Germany",82.9,3997
"Germany",82.9,3997
"Germany",82.9,3997
"Germany",82.9,3997
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Greece",10.7,218
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Hungary",9.8,156
"Iceland",0.4,26
"Iceland",0.4,26
"Iceland",0.4,26
"Iceland",0.4,26
"Iceland",0.4,26
"Iceland",0.4,26
"Iceland",0.4,26
"Iceland",0.4,26
"Iceland",0.4,26
"Iceland",0.4,26
"Iceland",0.4,26
"Iceland",0.4,26
"Iceland",0.4,26
"Iceland",0.4,26
"Iceland",0.4,26
"Iceland",0.4,26
"Iceland",0.4,26
"Iceland",0.4,26
"Iceland",0.4,26
"Iceland",0.4,26
"Iceland",0.4,26
"Iceland",0.4,26
"Iceland",0.4,26
"Iceland",0.4,26
"Iceland",0.4,26
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"India",1352.6,2726
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Indonesia",267.7,1042
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Ireland",4.9,382
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Israel",8.9,370
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Italy",60.4,2074
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
"Japan",126.5,4971
