"send_country","rank_g20","rank_OECD","rank_asia","rank_overall"
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"China",1,NA,1,1
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Czech Republic",NA,21,NA,29
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Denmark",NA,26,NA,39
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Estonia",NA,34,NA,52
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"Finland",NA,28,NA,42
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"France",3,2,NA,3
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Germany",7,5,NA,7
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
"Greece",NA,15,NA,20
